 1.974  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11939E-41  0.89063E-21  0.43283E-06  0.29871E+01  0.10356E+03
 1.990  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.84065E-39  0.61379E-19  0.39599E-05  0.65897E+01  0.11068E+03
 2.007  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.39197E-36  0.31904E-17  0.30060E-04  0.13035E+02  0.11525E+03
 2.023  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12724E-33  0.12756E-15  0.19189E-03  0.23362E+02  0.11621E+03
 2.039  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.29460E-31  0.39920E-14  0.10426E-02  0.38302E+02  0.11281E+03
 2.056  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.49735E-29  0.99390E-13  0.48747E-02  0.57985E+02  0.10492E+03
 2.072  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62478E-27  0.19979E-11  0.19818E-01  0.81795E+02  0.93144E+02
 2.088  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59485E-25  0.32867E-10  0.70707E-01  0.10844E+03  0.78727E+02
 2.105  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55702E-41  0.43659E-23  0.44796E-09  0.22333E+00  0.13625E+03  0.63260E+02
 2.121  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17434E-38  0.25088E-21  0.51167E-08  0.62956E+00  0.16347E+03  0.48300E+02
 2.138  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41572E-36  0.11452E-19  0.49499E-07  0.15959E+01  0.18856E+03  0.35045E+02
 2.154  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74882E-34  0.42083E-18  0.40954E-06  0.36641E+01  0.21027E+03  0.24183E+02
 2.170  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10350E-31  0.12601E-16  0.29239E-05  0.76707E+01  0.22752E+03  0.15886E+02
 2.187  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11141E-29  0.31101E-15  0.18167E-04  0.14738E+02  0.23937E+03  0.99484E+01
 2.203  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.94673E-28  0.63941E-14  0.98999E-04  0.26147E+02  0.24493E+03  0.59478E+01
 2.219  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64309E-26  0.11058E-12  0.47659E-03  0.43096E+02  0.24350E+03  0.34004E+01
 2.236  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79594E-42  0.35337E-24  0.16236E-11  0.20408E-02  0.66377E+02  0.23473E+03  0.18620E+01
 2.252  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15357E-39  0.15879E-22  0.20409E-10  0.78222E-02  0.96086E+02  0.21890E+03  0.97811E+00
 2.269  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24570E-37  0.58950E-21  0.22141E-09  0.27000E-01  0.13149E+03  0.19704E+03  0.49376E+00
 2.285  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.31205E-35  0.18253E-19  0.20885E-08  0.84394E-01  0.17104E+03  0.17087E+03  0.23990E+00
 2.301  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.31844E-33  0.47565E-18  0.17248E-07  0.24016E+00  0.21269E+03  0.14253E+03  0.11236E+00
 2.318  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26384E-31  0.10518E-16  0.12554E-06  0.62534E+00  0.25419E+03  0.11425E+03  0.50803E-01
 2.334  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.17924E-29  0.19892E-15  0.81012E-06  0.14970E+01  0.29343E+03  0.87969E+02  0.22210E-01
 2.351  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10079E-27  0.32415E-14  0.46624E-05  0.33101E+01  0.32864E+03  0.65051E+02  0.94000E-02
 2.367  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.47316E-26  0.45823E-13  0.24060E-04  0.67898E+01  0.35845E+03  0.46210E+02  0.38569E-02
 2.383  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.39797E-42  0.18697E-24  0.56562E-12  0.11190E-03  0.12975E+02  0.38176E+03  0.31549E+02  0.15362E-02
 2.400  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72806E-40  0.62670E-23  0.61340E-11  0.47132E-03  0.23195E+02  0.39759E+03  0.20715E+02  0.59463E-03
 2.416  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77123E-38  0.17949E-21  0.58779E-10  0.18060E-02  0.38944E+02  0.40511E+03  0.13092E+02  0.22395E-03
 2.432  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67659E-36  0.44220E-20  0.50039E-09  0.63231E-02  0.61655E+02  0.40357E+03  0.79717E+01  0.82161E-04
 2.449  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.49561E-34  0.94335E-19  0.38042E-08  0.20312E-01  0.92399E+02  0.39258E+03  0.46807E+01  0.29390E-04
 2.465  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.30539E-32  0.17531E-17  0.25952E-07  0.60094E-01  0.13158E+03  0.37226E+03  0.26531E+01  0.10262E-04
 2.482  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15944E-30  0.28543E-16  0.15959E-06  0.16437E+00  0.17873E+03  0.34346E+03  0.14532E+01  0.35004E-05
 2.498  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71018E-29  0.40942E-15  0.88857E-06  0.41716E+00  0.23244E+03  0.30781E+03  0.77002E+00  0.11676E-05
 2.514  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.27160E-27  0.52004E-14  0.44979E-05  0.98562E+00  0.29049E+03  0.26755E+03  0.39510E+00  0.38119E-06
 2.531  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89726E-26  0.58779E-13  0.20781E-04  0.21752E+01  0.35009E+03  0.22529E+03  0.19652E+00  0.12189E-06
 2.547  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.39797E-42  0.25754E-24  0.59392E-12  0.87956E-04  0.44981E+01  0.40821E+03  0.18363E+03  0.94850E-01  0.38210E-07
 2.563  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.40580E-40  0.64574E-23  0.53884E-11  0.34225E-03  0.87424E+01  0.46185E+03  0.14480E+03  0.44465E-01  0.11750E-07
 2.580  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.29723E-38  0.14219E-21  0.44082E-10  0.12286E-02  0.16019E+02  0.50831E+03  0.11043E+03  0.20267E-01  0.35473E-08
 2.596  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18670E-36  0.27631E-20  0.32647E-09  0.40814E-02  0.27751E+02  0.54521E+03  0.81456E+02  0.89892E-02  0.10520E-08
 2.613  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10095E-34  0.47604E-19  0.21970E-08  0.12587E-01  0.45584E+02  0.57068E+03  0.58122E+02  0.38836E-02  0.30668E-09
 2.629  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.47256E-33  0.73049E-18  0.13484E-07  0.36143E-01  0.71198E+02  0.58333E+03  0.40132E+02  0.16357E-02  0.87939E-10
 2.645  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19251E-31  0.10026E-16  0.75736E-07  0.96906E-01  0.10603E+03  0.58233E+03  0.26826E+02  0.67214E-03  0.24817E-10
 2.662  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68590E-30  0.12357E-15  0.39054E-06  0.24326E+00  0.15097E+03  0.56759E+03  0.17370E+02  0.26971E-03  0.68966E-11
 2.678  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21477E-28  0.13731E-14  0.18548E-05  0.57326E+00  0.20606E+03  0.53980E+03  0.10901E+02  0.10577E-03  0.18883E-11
 2.695  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59371E-27  0.13805E-13  0.81376E-05  0.12714E+01  0.27033E+03  0.50051E+03  0.66345E+01  0.40561E-04  0.50965E-12
 2.711  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14551E-25  0.12603E-12  0.33073E-04  0.26602E+01  0.34173E+03  0.45207E+03  0.39191E+01  0.15224E-04  0.13567E-12
 2.727  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.39797E-42  0.31757E-24  0.10482E-11  0.12487E-03  0.52640E+01  0.41726E+03  0.39743E+03  0.22484E+01  0.55962E-05  0.35632E-13
 2.744  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20687E-40  0.61950E-23  0.79691E-11  0.43911E-03  0.98737E+01  0.49321E+03  0.33985E+03  0.12537E+01  0.20160E-05  0.92384E-14
 2.760  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11144E-38  0.10844E-21  0.55543E-10  0.14418E-02  0.17596E+02  0.56551E+03  0.28252E+03  0.67993E+00  0.71221E-06  0.23655E-14
 2.776  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52219E-37  0.17093E-20  0.35597E-09  0.44312E-02  0.29858E+02  0.63007E+03  0.22823E+03  0.35892E+00  0.24689E-06  0.59841E-15
 2.793  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.21588E-35  0.24348E-19  0.21037E-08  0.12777E-01  0.48351E+02  0.68314E+03  0.17913E+03  0.18454E+00  0.84031E-07  0.14962E-15
 2.809  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79040E-34  0.31444E-18  0.11494E-07  0.34639E-01  0.74880E+02  0.72157E+03  0.13659E+03  0.92484E-01  0.28097E-07  0.36987E-16
 2.826  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.25735E-32  0.36937E-17  0.58214E-07  0.88497E-01  0.11115E+03  0.74312E+03  0.10119E+03  0.45208E-01  0.92345E-08  0.90434E-17
 2.842  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.74793E-31  0.39585E-16  0.27399E-06  0.21350E+00  0.15845E+03  0.74656E+03  0.72840E+02  0.21570E-01  0.29848E-08  0.21878E-17
 2.858  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19470E-29  0.38815E-15  0.12012E-05  0.48738E+00  0.21743E+03  0.73177E+03  0.50967E+02  0.10052E-01  0.94929E-09  0.52386E-18
 2.875  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.45560E-28  0.34923E-14  0.49168E-05  0.10548E+01  0.28775E+03  0.69985E+03  0.34673E+02  0.45779E-02  0.29720E-09  0.12419E-18
 2.891  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.96139E-27  0.28907E-13  0.18830E-04  0.21686E+01  0.36804E+03  0.65297E+03  0.22945E+02  0.20391E-02  0.91646E-10  0.29157E-19
 2.907  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18353E-25  0.22070E-12  0.67620E-04  0.42428E+01  0.45583E+03  0.59421E+03  0.14776E+02  0.88875E-03  0.27846E-10  0.67818E-20
 2.924  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79594E-42  0.31795E-24  0.15581E-11  0.22816E-03  0.79145E+01  0.54769E+03  0.52726E+03  0.92634E+01  0.37927E-03  0.83400E-11  0.15630E-20
 2.940  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.32624E-40  0.50127E-23  0.10195E-10  0.72472E-03  0.14101E+02  0.63954E+03  0.45609E+03  0.56573E+01  0.15858E-03  0.24635E-11  0.35709E-21
 2.957  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12767E-38  0.72128E-22  0.61976E-10  0.21713E-02  0.24039E+02  0.72690E+03  0.38451E+03  0.33671E+01  0.64991E-04  0.71787E-12  0.80882E-22
 2.973  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.44873E-37  0.94974E-21  0.35077E-09  0.61470E-02  0.39279E+02  0.80532E+03  0.31590E+03  0.19541E+01  0.26124E-04  0.20647E-12  0.18168E-22
 2.989  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14194E-35  0.11474E-19  0.18523E-08  0.16473E-01  0.61622E+02  0.87068E+03  0.25289E+03  0.11065E+01  0.10305E-04  0.58630E-13  0.40484E-23
 3.006  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.40537E-34  0.12750E-18  0.91447E-08  0.41863E-01  0.92981E+02  0.91948E+03  0.19726E+03  0.61161E+00  0.39909E-05  0.16444E-13  0.89503E-24
 3.022  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10481E-32  0.13062E-17  0.42293E-07  0.10105E+00  0.13516E+03  0.94911E+03  0.14993E+03  0.33018E+00  0.15182E-05  0.45567E-14  0.19637E-24
 3.038  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24606E-31  0.12367E-16  0.18357E-06  0.23204E+00  0.18961E+03  0.95803E+03  0.11107E+03  0.17419E+00  0.56757E-06  0.12480E-14  0.42765E-25
 3.055  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52592E-30  0.10844E-15  0.74923E-06  0.50774E+00  0.25713E+03  0.94591E+03  0.80202E+02  0.89851E-01  0.20863E-06  0.33795E-15  0.92468E-26
 3.071  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10261E-28  0.88266E-15  0.28804E-05  0.10603E+01  0.33762E+03  0.91358E+03  0.56466E+02  0.45338E-01  0.75433E-07  0.90500E-16  0.19853E-26
 3.088  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18320E-27  0.66819E-14  0.10448E-04  0.21162E+01  0.42995E+03  0.86307E+03  0.38773E+02  0.22392E-01  0.26840E-07  0.23976E-16  0.42338E-27
 3.104  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.30003E-26  0.47143E-13  0.35818E-04  0.40428E+01  0.53187E+03  0.79742E+03  0.25974E+02  0.10830E-01  0.94019E-08  0.62858E-17  0.89691E-28
 3.120  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.45183E-25  0.31059E-12  0.11624E-03  0.74035E+01  0.64015E+03  0.72041E+03  0.16982E+02  0.51317E-02  0.32437E-08  0.16312E-17  0.18879E-28
 3.137  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11939E-41  0.62702E-24  0.19142E-11  0.35763E-03  0.13014E+02  0.75068E+03  0.63624E+03  0.10840E+02  0.23836E-02  0.11026E-08  0.41912E-18  0.39489E-29
 3.153  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.40978E-40  0.80363E-23  0.11056E-10  0.10447E-02  0.21992E+02  0.85888E+03  0.54920E+03  0.67587E+01  0.10857E-02  0.36941E-09  0.10665E-18  0.82093E-30
 3.170  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12345E-38  0.95326E-22  0.59952E-10  0.29022E-02  0.35772E+02  0.95995E+03  0.46328E+03  0.41174E+01  0.48524E-03  0.12204E-09  0.26883E-19  0.16966E-30
